permno,secinfostartdt,secinfoenddt,securitybegdt,securityenddt,securityhdrflg,hdrcusip,hdrcusip9,cusip,cusip9,primaryexch,conditionaltype,exchangetier,tradingstatusflg,securitynm,shareclass,usincflg,issuertype,securitytype,securitysubtype,sharetype,securityactiveflg,delactiontype,delstatustype,delreasontype,delpaymenttype,ticker,tradingsymbol,permco,siccd,naics,icbindustry,nasdcompno,nasdissuno,issuernm,yyyymmdd,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,shrstartdt,shrenddt,shrout,shrsource,shrfactype,shradrflg,disexdt,disseqnbr,disordinaryflg,distype,disfreqtype,dispaymenttype,disdetailtype,distaxtype,disorigcurtype,disdivamt,disfacpr,disfacshr,disdeclaredt,disrecorddt,dispaydt,dispermno,dispermco,vwretd,vwretx,ewretd,ewretx,sprtrn
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180205.0,2018-02-05,N,156.49,TR,794032294.37,BP,160.5,TR,2018-02-02,814379086.5,PB,-0.02498442367601246,-0.02498442367601246,0.0,NA,D3,0.0,0.0,1.0,NO,72762180.0,156.49,156.0,163.88,156.47,156.53,159.1,534682.0,60.0,11386553548.2,2018-01-19,2018-03-28,5074013.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.038053754717112,-0.038071241229773,-0.027854030951858,-0.027881857007742,-0.040979243814945
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180309.0,2018-03-09,N,179.98,TR,913220859.74,BP,176.94,TR,2018-03-08,897795860.22,PB,0.0171809652989714,0.0171809652989714,0.0,NA,D1,0.0,0.0,1.0,NO,32185714.0,179.98,177.39,180.0,179.96,179.98,177.96,206371.0,61.0,5792784805.719999,2018-01-19,2018-03-28,5074013.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.015765655785799,0.015720214694738,0.010642644949257,0.010519087314606,0.017378795892
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180403.0,2018-04-03,N,168.39,TR,832399255.98,BP,166.68,TR,2018-04-02,823946243.76,PB,0.01025917926565875,0.01025917926565875,0.0,NA,D1,0.0,0.0,1.0,NO,30277946.0,168.39,164.88,168.7455,168.39,168.42,167.64,210282.0,61.0,5098503326.94,2018-03-29,2018-04-19,4943282.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.011519859544933,0.01148777641356,0.0068394276313484,0.0068149752914906,0.012614838778973
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180501.0,2018-05-01,N,169.1,TR,831149835.8,BP,165.26,TR,2018-04-30,812275705.88,PB,0.02323611279196418,0.02323611279196418,0.0,NA,D1,0.0,0.0,1.0,NO,53548117.0,169.1,165.27,169.2,169.0,169.01,166.41,355512.0,64.0,9054986584.699999,2018-04-20,2018-06-28,4915138.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0021948534995318,0.0021460549905896,0.0015735336346552,0.001478977384977,0.0025490454863757
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180730.0,2018-07-30,N,189.91,TR,917251246.66,BP,190.98,TR,2018-07-27,922419267.48,PB,-0.005602680908995706,-0.005602680908995706,0.0,NA,D3,0.0,0.0,1.0,NO,21026954.0,189.91,189.07,192.2,189.93,189.95,191.9,172839.0,63.0,3993228834.14,2018-07-20,2018-09-27,4829926.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.005579543299973,-0.0056888391263783,-0.0043651252053678,-0.0044336840510368,-0.0057541807182133
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180824.0,2018-08-24,N,216.16,TR,1044036804.16,BP,215.49,TR,2018-08-23,1040800753.74,PB,0.003109193001995452,0.003109193001995452,0.0,NA,D1,0.0,0.0,1.0,NO,18473656.0,216.16,215.11,216.9,216.12,216.16,216.6,137311.0,61.0,3993265480.96,2018-07-20,2018-09-27,4829926.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0062453290447593,0.006231498438865,0.0057128970511258,0.0056790234521031,0.0061988532543182
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180828.0,2018-08-28,N,219.7,TR,1061134742.2,BP,217.94,TR,2018-08-27,1052634072.44,PB,0.008075617142332752,0.008075617142332752,0.0,NA,D1,0.0,0.0,1.0,NO,22775594.0,219.7,218.92,220.54,219.7,219.74,219.01,180910.0,61.0,5003798001.8,2018-07-20,2018-09-27,4829926.0,OBS,NA,N,,,,,,,,,,,,,,,,,,6.0031356952095e-06,-0.00037381780566648,0.00058114842977375,0.0004806254291907,0.00026926820282824
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20180905.0,2018-09-05,N,226.87,TR,1095765311.62,BP,228.36,TR,2018-09-04,1102961901.36,PB,-0.006524785426519531,-0.006524785426519531,0.0,NA,D1,0.0,0.0,1.0,NO,33369115.0,226.87,225.1,229.67,226.86,226.91,228.99,267302.0,61.0,7570451120.05,2018-07-20,2018-09-27,4829926.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0035018313210458,-0.0035174086224288,-0.0041341329924762,-0.0041624736040831,-0.0028031705878675
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181024.0,2018-10-24,N,215.09,TR,1022749938.74,BP,222.73,TR,2018-10-23,1059078031.78,PB,-0.03430162079648004,-0.03430162079648004,0.0,NA,D1,0.0,0.0,1.0,NO,40923563.0,215.09,214.54,224.23,215.08,215.16,222.6,390831.0,63.0,8802249165.67,2018-09-28,2018-10-25,4754986.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.03062815964222,-0.030662460252643,-0.025779416784644,-0.025790764018893,-0.030864490196109
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181101.0,2018-11-01,N,222.22,TR,1054522343.56,BP,218.86,TR,2018-10-31,1038577806.28,PB,0.01535227999634469,0.01535227999634469,0.0,NA,D1,0.0,0.0,1.0,NO,58331798.0,222.22,216.81,222.36,222.01,222.1,219.05,507642.0,63.0,12962492151.56,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.013011251576245,0.012910546734929,0.019171927124262,0.019038485363126,0.010557796806097
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181105.0,2018-11-05,N,201.59,TR,956624782.82,BP,207.48,TR,2018-11-02,984575177.04,PB,-0.02838827838827839,-0.02838827838827839,0.0,NA,D3,0.0,0.0,1.0,NO,66164146.0,201.59,198.17,204.39,201.56,201.59,204.3,572641.0,63.0,13338030192.14,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0044388892129064,0.004406834486872,0.0016038550529629,0.0015609645051882,0.0056003173813224
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181127.0,2018-11-27,N,174.24,TR,826838147.52,BP,174.62,TR,2018-11-26,828641398.76,PB,-0.002176153934257244,-0.002176153934257244,0.0,NA,D1,0.0,0.0,1.0,NO,41382277.0,174.24,170.88,174.77,174.25,174.26,171.51,267750.0,62.0,7210447944.4800005,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.00051350292051211,0.00042137198033743,-0.0050773206166923,-0.0051221661269665,0.0032617030665278
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181204.0,2018-12-04,N,176.69,TR,838464372.62,BP,184.82,TR,2018-12-03,877044458.36,PB,-0.04398874580673087,-0.04398874580673087,0.0,NA,D1,0.0,0.0,1.0,NO,41344113.0,176.69,176.27,182.3899,176.71,176.72,180.95,292015.0,62.0,7305091325.97,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.031761083751917,-0.031804088503122,-0.026498990133405,-0.026537150144577,-0.032364882528782
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181206.0,2018-12-06,N,174.72,TR,829115938.56,BP,176.69,TR,2018-12-04,838464372.62,PB,-0.01114947082460807,-0.01114947082460807,0.0,NA,D2,0.0,0.0,1.0,NO,43097763.0,174.72,170.42,174.78,174.76,174.77,171.76,325441.0,62.0,7530041151.36,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001887101563625,-0.0021623894572258,-0.0064800465479493,-0.0066423309035599,-0.0015221884241328
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181207.0,2018-12-07,N,168.49,TR,799552109.02,BP,174.72,TR,2018-12-06,829115938.56,PB,-0.03565705128205128,-0.03565705128205128,0.0,NA,D1,0.0,0.0,1.0,NO,42280931.0,168.49,168.3,174.49,168.37,168.38,173.49,314589.0,62.0,7123914064.190001,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.021062809973955,-0.021184584125876,-0.011637232266367,-0.01169288251549,-0.023320164531469
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20181219.0,2018-12-19,N,160.89,TR,763487084.22,BP,166.07,TR,2018-12-18,788068245.86,PB,-0.03119166616487024,-0.03119166616487024,0.0,NA,D1,0.0,0.0,1.0,NO,49044699.0,160.89,159.09,167.45,160.73,160.74,166.0,314996.0,62.0,7890801622.11,2018-10-26,2018-12-27,4745398.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.01483263541013,-0.014921805821359,-0.013425902463496,-0.013536893762648,-0.015395733527839
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190103.0,2019-01-03,N,142.19,TR,672530688.57,BP,157.92,TR,2019-01-02,746930489.76,PB,-0.09960739614994935,-0.09960739614994935,0.0,NA,D1,0.0,0.0,1.0,NO,91373695.0,142.19,142.0,145.72,142.08,142.09,143.98,670747.0,62.0,12992425692.05,2019-01-02,2019-01-17,4729803.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.021043334156275,-0.021228587254882,-0.0094539420679212,-0.0094929710030556,-0.024756675586104
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190104.0,2019-01-04,N,148.26,TR,701240592.78,BP,142.19,TR,2019-01-03,672530688.57,PB,0.04268935930796821,0.04268935930796821,0.0,NA,D1,0.0,0.0,1.0,NO,58603001.0,148.26,143.8,148.5499,148.25,148.26,144.53,379621.0,62.0,8688480928.26,2019-01-02,2019-01-17,4729803.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.033409908413887,0.033408705145121,0.030804431065917,0.030779825523496,0.034335691481829
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190125.0,2019-01-25,N,157.76,TR,743882572.8,BP,152.7,TR,2019-01-24,720023256.0,PB,0.03313686967910937,0.03313686967910937,0.0,NA,D1,0.0,0.0,1.0,NO,33543693.0,157.76,154.32,158.13,157.71,157.73,155.48,219512.0,62.0,5291853007.679999,2019-01-18,2019-04-21,4715280.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0095529034733772,0.0095195788890124,0.010817617177963,0.010780207812786,0.0084887202829123
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190204.0,2019-02-04,N,171.25,TR,807491700.0,BP,166.52,TR,2019-02-01,785188425.6,PB,0.02840499639682921,0.02840499639682921,0.0,NA,D3,0.0,0.0,1.0,NO,31493982.0,171.25,167.28,171.655,171.26,171.27,167.41,206000.0,62.0,5393344417.5,2019-01-18,2019-04-21,4715280.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0066922749392688,0.0066469567827881,0.0073166913352907,0.0072606797330082,0.0067762043327093
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190228.0,2019-02-28,N,173.15,TR,816450732.0,BP,174.87,TR,2019-02-27,824561013.6,PB,-0.009835878080860066,-0.009835878080860066,0.0,NA,D1,0.0,0.0,1.0,NO,28214816.0,173.15,172.92,174.91,173.16,173.21,174.32,127371.0,63.0,4885395390.400001,2019-01-18,2019-04-21,4715280.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.00283232354559,-0.0030637914314866,-0.003328996244818,-0.003449568990618,-0.0028255467768759
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190311.0,2019-03-11,N,178.9,TR,843563592.0,BP,172.91,TR,2019-03-08,815319064.8,PB,0.03464229946214794,0.03464229946214794,0.0,NA,D3,0.0,0.0,1.0,NO,32008934.0,178.9,175.35,179.12,178.97,178.99,175.49,214343.0,63.0,5726398292.6,2019-01-18,2019-04-21,4715280.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.014347751624882,0.014321367256343,0.013281293213367,0.013229554519057,0.014666049741209
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190408.0,2019-04-08,N,200.1,TR,943527528.0,BP,197.0,TR,2019-04-05,928910160.0,PB,0.01573604060913706,0.01573604060913706,0.0,NA,D3,0.0,0.0,1.0,NO,25890849.0,200.1,196.34,200.23,200.07,200.11,196.42,183787.0,64.0,5180758884.9,2019-01-18,2019-04-21,4715280.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0010415152646601,0.0010255086235702,0.0010099691571668,0.00099538522772491,0.0010474497685209
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190919.0,2019-09-19,N,220.96,TR,998558012.8,BP,222.77,TR,2019-09-18,1006737728.6,PB,-0.008124971944157651,-0.008124971944157651,0.0,NA,D1,0.0,0.0,1.0,NO,22180876.0,220.96,220.37,223.76,220.94,220.95,222.01,199092.0,65.0,4901086360.96,2019-07-19,2019-09-26,4519180.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.00014455991913565,-0.00019467595848255,-0.0018991426331922,-0.001979730790481,1.9955234165536e-05
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20190925.0,2019-09-25,N,221.03,TR,998874355.4,BP,217.68,TR,2019-09-24,983735102.4,PB,0.01538956266078648,0.01538956266078648,0.0,NA,D1,0.0,0.0,1.0,NO,22474707.0,221.03,217.1402,221.5,220.96,220.99,218.55,272659.0,65.0,4967584488.21,2019-07-19,2019-09-26,4519180.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0056518414057791,0.0056284009478986,0.0025510068517178,0.002370176371187,0.006158565171063
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20191003.0,2019-10-03,N,220.82,TR,981155373.52,BP,218.96,TR,2019-10-02,972890954.56,PB,0.008494702228717574,0.008494702228717574,0.0,NA,D1,0.0,0.0,1.0,NO,30339486.0,220.82,215.132,220.96,220.81,220.82,218.43,365247.0,65.0,6699565298.5199995,2019-09-27,2019-10-17,4443236.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0076352949254215,0.0074614705517888,0.0049447421915829,0.0049082841724157,0.0079719908535481
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20191015.0,2019-10-15,N,235.32,TR,1045582295.52,BP,235.87,TR,2019-10-14,1048026075.32,PB,-0.002331792936787213,-0.002331792936787213,0.0,NA,D1,0.0,0.0,1.0,NO,23030284.0,235.32,234.88,237.65,235.25,235.32,236.39,206744.0,65.0,5419486430.88,2019-09-27,2019-10-17,4443236.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0091030048206449,0.0090986434370279,0.0085584782063961,0.0085135428234935,0.0099556660279632
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20191028.0,2019-10-28,N,249.05,TR,1106595148.25,BP,246.58,TR,2019-10-25,1095620283.7,PB,0.01001703301159867,0.01001703301159867,0.0,NA,D3,0.0,0.0,1.0,NO,24408400.0,249.05,246.72,249.25,249.05,249.06,247.42,193935.0,65.0,6078912020.0,2019-10-18,2019-12-26,4443265.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0052348566241562,0.0052342358976603,0.0036274963058531,0.0036195628345013,0.0055813798680902
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20200110.0,2020-01-10,N,310.33,TR,1360495098.91,BP,309.63,TR,2020-01-09,1357426280.01,PB,0.002260762845977457,0.002260762845977457,0.0,NA,D1,0.0,0.0,1.0,NO,35186623.0,310.33,308.25,312.67,310.37,310.38,310.6,297235.0,64.0,10919464715.59,2020-01-02,2020-01-16,4384027.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.0025777027476579,-0.0025861610192806,-0.0012466327752918,-0.0012846080353484,-0.002855223370716
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20200127.0,2020-01-27,N,308.95,TR,1351804546.0,BP,318.31,TR,2020-01-24,1392759038.8,PB,-0.02940529672332003,-0.02940529672332003,0.0,NA,D3,0.0,0.0,1.0,NO,40414808.0,308.95,304.88,311.77,308.95,308.97,310.06,384807.0,64.0,12486154931.6,2020-01-17,2020-03-26,4375480.0,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.014872408472002,-0.01487283129245,-0.013417200185359,-0.013420598581433,-0.015730684623122
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20200128.0,2020-01-28,N,317.69,TR,1390046241.2,BP,308.95,TR,2020-01-27,1351804546.0,PB,0.0282893672115229,0.0282893672115229,0.0,NA,D1,0.0,0.0,1.0,NO,40519265.0,317.69,312.19,318.4,317.69,317.76,312.6,356616.0,64.0,12872565297.85,2020-01-17,2020-03-26,4375480.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0096139889210463,0.009600218385458,0.0073116566054523,0.007306314073503,0.010053550824523
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20200211.0,2020-02-11,N,319.61,TR,1398447162.8,BP,321.55,TR,2020-02-10,1406935594.0,PB,-0.006033276317835484,-0.006033276317835484,0.0,NA,D1,0.0,0.0,1.0,NO,23553383.0,319.61,318.71,323.9,319.6,319.61,323.6,233042.0,64.0,7527896740.63,2020-01-17,2020-03-26,4375480.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.0034022880718112,0.0033674370497465,0.0053088669665158,0.0052608572877944,0.0016884987708181
14593.0,2017-12-28,2022-06-30,1980-12-12,2022-06-30,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7.0,3571.0,334220,TECH,60000006.0,8.0,APPLE INC,20200302.0,2020-03-02,N,298.81,TR,1307437178.8,BP,273.36,TR,2020-02-28,1196081212.8,PB,0.09310067310506293,0.09310067310506293,0.0,NA,D3,0.0,0.0,1.0,NO,85232545.0,298.81,277.72,301.44,298.78,298.82,282.28,856971.0,64.0,25468336771.45,2020-01-17,2020-03-26,4375480.0,OBS,NA,N,,,,,,,,,,,,,,,,,,0.040304254740477,0.040243223309517,0.022812910377979,0.02272067964077,0.04603922367096
